codePostal;CodeINSEE;BV;Commune;Département;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape
73360;73033;38412;LA BAUCHE;SAVOIE;676.0;658.0;0.4;45.4819870888,5.7703646358;"{""type"": ""Polygon"", ""coordinates"": [[[5.793481917329212, 45.482089368569056], [5.768124601271531, 45.46803122583714], [5.758953403857207, 45.46926630034181], [5.748382281519639, 45.475859887532856], [5.758379157955086, 45.49199499327179], [5.766864145492772, 45.4946513580389], [5.78596424844788, 45.491809138637805], [5.793965431966176, 45.48787995728003], [5.791943073977184, 45.48511007342316], [5.793481917329212, 45.482089368569056]]]}"
73370;73050;73065;BOURDEAU;SAVOIE;496.0;785.0;0.5;45.6771264766,5.85370895157;"{""type"": ""Polygon"", ""coordinates"": [[[5.875249409183368, 45.668509980956614], [5.855421309254248, 45.66856411749497], [5.849818749586327, 45.66309241942805], [5.82584075392342, 45.667400267068025], [5.827462901594767, 45.66946801821625], [5.844960855242385, 45.690085160349135], [5.875042632472435, 45.68926715651366], [5.875249409183368, 45.668509980956614]]]}"
73390;73041;73270;BETTON-BETTONET;SAVOIE;359.0;337.0;0.30000000000000004;45.5270872916,6.18182093379;"{""type"": ""Polygon"", ""coordinates"": [[[6.170998232391763, 45.512147896815286], [6.161085889233663, 45.51792474106206], [6.183588371413596, 45.53476316161653], [6.207516141825835, 45.54695159336681], [6.185207812208317, 45.52210039178064], [6.170998232391763, 45.512147896815286]]]}"
73400;73088;73303;COHENNOZ;SAVOIE;1292.0;1372.0;0.2;45.7632895459,6.49611998394;"{""type"": ""Polygon"", ""coordinates"": [[[6.483659094027087, 45.73889861728883], [6.468671536604867, 45.74765340403888], [6.465415533490972, 45.754036009143555], [6.481627415231052, 45.76692172044786], [6.486440266732481, 45.77665199108323], [6.485350804027776, 45.78347296369168], [6.499024439040162, 45.78639368192504], [6.51811056040522, 45.784655209463104], [6.513963347963868, 45.76787457557301], [6.518449727961943, 45.76652681275436], [6.5244058535687355, 45.752693801476546], [6.501631271499833, 45.749085994061225], [6.497976463531519, 45.75114644019951], [6.483659094027087, 45.73889861728883]]]}"
73410;73010;73010;ALBENS;SAVOIE;432.0;1537.0;3.2;45.789988746,5.93731067789;"{""type"": ""Polygon"", ""coordinates"": [[[5.948803766257549, 45.7587101461212], [5.9332064923056596, 45.765118360850856], [5.938045653856274, 45.77767104333942], [5.933718690276335, 45.77912632331103], [5.920744436529312, 45.77487638997031], [5.913101029256704, 45.777669235027965], [5.909006615520915, 45.7928413141403], [5.913939668197569, 45.80405891247741], [5.931664960329097, 45.80812340333092], [5.934122476919656, 45.81460161602315], [5.947963732353849, 45.810519334775485], [5.962785346309547, 45.81273546653543], [5.958067585373091, 45.7949178609557], [5.9533147082662765, 45.76651291964813], [5.948803766257549, 45.7587101461212]]]}"
73420;73103;73065;DRUMETTAZ-CLARAFOND;SAVOIE;545.0;1131.0;2.4;45.6612110951,5.93781427031;"{""type"": ""Polygon"", ""coordinates"": [[[5.912293557606679, 45.64562509035072], [5.907056344058809, 45.664791586848274], [5.920855900150108, 45.673499423699106], [5.943526078656324, 45.676810789280225], [5.966497866694169, 45.665313341643746], [5.965515659569493, 45.64458648785903], [5.956658360250703, 45.645684636983866], [5.955987961538504, 45.64900933367679], [5.937661930411774, 45.652796277216865], [5.928095022758033, 45.65265812048275], [5.912293557606679, 45.64562509035072]]]}"
73440;73244;#N/A;SAINT-JEAN-DE-BELLEVILLE;SAVOIE;1932.0;5925.0;0.5;45.4054371324,6.44373760983;"{""type"": ""Polygon"", ""coordinates"": [[[6.415174205481109, 45.342091784264085], [6.407415941895642, 45.34249953988658], [6.398273615489272, 45.34975346027181], [6.39589577454313, 45.35037541756871], [6.401464523652352, 45.37016974611827], [6.390471275356455, 45.384698381517666], [6.388302629228334, 45.39129831068998], [6.392273660273926, 45.39726177556343], [6.410357620845494, 45.42053387558979], [6.411538358553364, 45.42705037288623], [6.420057595580159, 45.430080467985455], [6.434770541080157, 45.42871118602047], [6.443783876352901, 45.43101234343444], [6.456348584445214, 45.44593902795424], [6.476469518363083, 45.46074771061392], [6.483976699000871, 45.473430919160535], [6.496553354194232, 45.46706361643936], [6.503517090657535, 45.44729602619309], [6.489623257447551, 45.421202971544375], [6.490360212406564, 45.41072451504702], [6.475269269489646, 45.396952677162794], [6.457948160813247, 45.390593685433416], [6.456199759839423, 45.383662462493824], [6.440280707149416, 45.3705068857938], [6.432742097716968, 45.34698003802895], [6.424974361497284, 45.342675520885216], [6.415174205481109, 45.342091784264085]]]}"
73450;73306;73261;VALLOIRE;SAVOIE;2243.0;13759.0;1.3;45.1233680911,6.42400790634;"{""type"": ""Polygon"", ""coordinates"": [[[6.487081931724952, 45.05640706592457], [6.453124047895895, 45.05237341334615], [6.434870003216729, 45.06299596955559], [6.420353145743023, 45.0612167870436], [6.406142992863171, 45.0642479297412], [6.396887835211057, 45.061989199966355], [6.364877554955541, 45.07017079687575], [6.3745881257980415, 45.08229572225571], [6.365100601595693, 45.10198590579961], [6.334232578706978, 45.12293859744316], [6.341032276320641, 45.132125619058634], [6.355584233748005, 45.13359916133291], [6.357911917188195, 45.13673742551225], [6.360525147597794, 45.15773833942773], [6.373477282006213, 45.18068033810456], [6.383232860724775, 45.18100682535221], [6.400342587479595, 45.18762464761768], [6.432994529294127, 45.19444795133546], [6.434696377186301, 45.20780652124559], [6.444829343404197, 45.2234469493128], [6.453020097172757, 45.221436455358315], [6.44714348144324, 45.21260521660334], [6.446978741023963, 45.19962286734714], [6.448432718596465, 45.19654064692826], [6.457307190316532, 45.196166956043676], [6.454178629898219, 45.185989233478125], [6.459176112285571, 45.17264869915683], [6.470713746315737, 45.16168225252913], [6.481795420544816, 45.13142324516026], [6.510422970898466, 45.1090025668646], [6.481724527395899, 45.09045341424856], [6.488729451612169, 45.07018092535411], [6.487081931724952, 45.05640706592457]]]}"
73460;73048;73011;BONVILLARD;SAVOIE;1183.0;1692.0;0.30000000000000004;45.5825214492,6.33021122482;"{""type"": ""Polygon"", ""coordinates"": [[[6.355588011595538, 45.564562468484816], [6.319037834365447, 45.57322786852464], [6.295002036834757, 45.57279966357507], [6.283912647382126, 45.57753143041526], [6.294614128337549, 45.587862078820905], [6.311073769258147, 45.60123991910114], [6.320511792613829, 45.60382760701185], [6.330939948837137, 45.59617370590514], [6.340748326940969, 45.596171050809566], [6.3747067770098464, 45.58058269128869], [6.364496618099762, 45.566314927019754], [6.355588011595538, 45.564562468484816]]]}"
73470;73027;38315;AYN;SAVOIE;556.0;745.0;0.30000000000000004;45.5715140758,5.74945889695;"{""type"": ""Polygon"", ""coordinates"": [[[5.770958986204863, 45.562568699481176], [5.756846040987032, 45.559924445493955], [5.732634348496049, 45.56053390473341], [5.731524346546282, 45.56638143799717], [5.73001270035532, 45.58569986305487], [5.76270834586033, 45.58053108478134], [5.771997829696871, 45.57257153435761], [5.770958986204863, 45.562568699481176]]]}"
73480;73040;73157;BESSANS;SAVOIE;2649.0;15414.0;0.30000000000000004;45.292032537,7.04532734274;"{""type"": ""Polygon"", ""coordinates"": [[[7.110695394012845, 45.32651229960492], [7.111683082935084, 45.31617899173783], [7.117733643271934, 45.310555359529545], [7.122003468896856, 45.29677383533366], [7.135251306454718, 45.28180365266296], [7.13093991130411, 45.27189148626651], [7.135106091665572, 45.25456060334386], [7.126119424518699, 45.24611979204147], [7.111395255838444, 45.244634114426994], [7.083551726213124, 45.22468375063586], [7.075911039106509, 45.212141880706895], [7.066400904991334, 45.211343714347656], [7.051180136249888, 45.225340216453425], [7.021462568312371, 45.237675550962], [7.002095018102627, 45.238614783042955], [6.9993769655845615, 45.24857549265992], [6.975613211111873, 45.26613004279366], [6.9791105113836505, 45.27273130495289], [6.9763504899140845, 45.279501226886474], [6.958374449754156, 45.30076730199214], [6.971929272410861, 45.3270995407827], [6.968671470087546, 45.33357133676511], [6.960299239652448, 45.337348153576805], [6.970830514638675, 45.343944075291894], [6.971405087417252, 45.350739670551924], [6.988061726892765, 45.36708824397376], [6.998183647957967, 45.36661892969646], [7.020002227440063, 45.35880476816301], [7.04927843814496, 45.35462056943496], [7.067285481317109, 45.34257072755391], [7.099799820466719, 45.33372877926004], [7.110695394012845, 45.32651229960492]]]}"
73490;73213;73065;LA RAVOIRE;SAVOIE;308.0;660.0;7.5;45.5561328197,5.9602608047;"{""type"": ""Polygon"", ""coordinates"": [[[5.963266325942469, 45.53632321049932], [5.9464017096702495, 45.54566978295389], [5.943066765051023, 45.55218204278873], [5.950251440849767, 45.560662188343606], [5.950712514214352, 45.571012767446426], [5.970022885341212, 45.57414455500436], [5.973481572902887, 45.57164712183509], [5.973677466155721, 45.559035367349956], [5.967456281010362, 45.54297989570103], [5.96931004141037, 45.53640687885895], [5.963266325942469, 45.53632321049932]]]}"
73500;73023;73157;AUSSOIS;SAVOIE;2267.0;4271.0;0.7000000000000001;45.2550275097,6.72903201851;"{""type"": ""Polygon"", ""coordinates"": [[[6.769883698066758, 45.19953969480391], [6.755664806973697, 45.19950527493372], [6.745003639137429, 45.210680745377786], [6.735784176987467, 45.21240492015209], [6.734100585637562, 45.21906873537379], [6.715092383237522, 45.23432394862221], [6.706143198552062, 45.24210308898068], [6.693745417515245, 45.246984804454925], [6.684992037553098, 45.26918724933074], [6.681143566797888, 45.27895019808112], [6.685433209457736, 45.288787512241264], [6.708549678890993, 45.29381015459927], [6.718431472257607, 45.29299512391883], [6.731359466994379, 45.297810753167575], [6.74157443224479, 45.28749933134573], [6.754850496995391, 45.286287908187084], [6.753813402387868, 45.27980523350969], [6.75861797686014, 45.24958030315917], [6.772307291547018, 45.24178998916955], [6.768423673792584, 45.235493732230886], [6.760172840154788, 45.219284389502555], [6.769883698066758, 45.19953969480391]]]}"
73520;73058;38315;LA BRIDOIRE;SAVOIE;329.0;624.0;1.2;45.5299612439,5.73849540904;"{""type"": ""Polygon"", ""coordinates"": [[[5.750034975896888, 45.516473089555035], [5.720261235802847, 45.520883522003295], [5.720071117365961, 45.530600955687326], [5.725906326997155, 45.54291139919432], [5.737961278858921, 45.542951581307726], [5.739753464902238, 45.5364025633685], [5.744162890142675, 45.535087553792984], [5.753620033869482, 45.54171283727583], [5.760608201632768, 45.5424873776108], [5.760521772911346, 45.54203899060144], [5.750034975896888, 45.516473089555035]]]}"
73530;73242;73248;SAINT-JEAN-D'ARVES;SAVOIE;2062.0;7596.0;0.30000000000000004;45.1659803652,6.27215759113;"{""type"": ""Polygon"", ""coordinates"": [[[6.334232578706978, 45.12293859744316], [6.332876063386705, 45.119617667082686], [6.317030694869852, 45.11193449924604], [6.293342219869122, 45.10863575187418], [6.276887562657806, 45.114933389465996], [6.260566197557925, 45.1268479138663], [6.264602854584775, 45.14015729702625], [6.254243378086647, 45.14767850980143], [6.244863106830802, 45.14864573514501], [6.222061761896768, 45.14258417611664], [6.207805372337493, 45.15663864134426], [6.180992177545409, 45.16485898124542], [6.190147085241139, 45.17281603456683], [6.223900465474369, 45.17642374685866], [6.238795265324582, 45.201901179137735], [6.253337109752785, 45.211256177195295], [6.25174053523069, 45.22476642476826], [6.246930257749259, 45.23085422022528], [6.2600195663869584, 45.232230246540865], [6.265760183019869, 45.22702485278273], [6.27982381531333, 45.22654060941022], [6.287714902519354, 45.223028188225776], [6.285019449841243, 45.22034983123617], [6.288952266832657, 45.21481782293927], [6.31579844692317, 45.209779048669645], [6.30198078385084, 45.19582332567628], [6.3023938696376565, 45.171145143162], [6.3098109104964415, 45.161940341266714], [6.322062497401232, 45.15589852575626], [6.3273069098077315, 45.14237726682124], [6.341032276320641, 45.132125619058634], [6.334232578706978, 45.12293859744316]]]}"
73540;73032;73011;LA BATHIE;SAVOIE;1210.0;2220.0;2.1;45.6383854539,6.4735036135;"{""type"": ""Polygon"", ""coordinates"": [[[6.44383138989349, 45.598242804802084], [6.4493320096670015, 45.61358617665043], [6.443877451744505, 45.61901717225226], [6.434776926470358, 45.6447942090913], [6.456897917525903, 45.65290479580998], [6.481148306517946, 45.65715968777742], [6.501345711252316, 45.6673855295251], [6.510478288698985, 45.65651892723386], [6.523039776147954, 45.6527371601138], [6.526547158020249, 45.64323490420663], [6.520075548390208, 45.638263684483434], [6.509744575334419, 45.64576140575236], [6.500646140886746, 45.64434129112624], [6.477736711735776, 45.6218960107076], [6.463984541101493, 45.61828241752448], [6.456939089039658, 45.601508930611686], [6.44383138989349, 45.598242804802084]]]}"
73550;73015;73181;LES ALLUES;SAVOIE;2074.0;8610.0;1.9;45.3697146214,6.58767852898;"{""type"": ""Polygon"", ""coordinates"": [[[6.640211865483044, 45.277018790114745], [6.630617094146261, 45.27613204724738], [6.624136404532714, 45.28130901314109], [6.617080658915841, 45.301638392289085], [6.601157336534716, 45.3101926498939], [6.582119096319296, 45.314292393867234], [6.572579155841995, 45.32230420476051], [6.566550690638194, 45.353449416032895], [6.536098055294686, 45.39385896050744], [6.532815547308683, 45.40783441839859], [6.521846996192913, 45.42375515128473], [6.524490033367072, 45.430513340197805], [6.5220186967491625, 45.43736922289785], [6.52382387243128, 45.443423684452675], [6.533051182700074, 45.44455739182385], [6.546456840711116, 45.45316580245947], [6.557984416332255, 45.452187631792484], [6.564052080247667, 45.4483533362969], [6.563548148459016, 45.444890036829996], [6.575571135142646, 45.43990111632944], [6.579312281923571, 45.42980338498608], [6.588504933145019, 45.417529960423835], [6.6019894364801175, 45.40756953865856], [6.604315615918618, 45.40101369999576], [6.6129111654093045, 45.36986399511456], [6.627726343223319, 45.360551157196994], [6.6448743263244925, 45.338720860920404], [6.664793031391891, 45.327739974972594], [6.652557379720068, 45.317323296162684], [6.647811868067795, 45.3074906444167], [6.636255012345413, 45.30070096528746], [6.634245498900194, 45.286740649282514], [6.640211865483044, 45.277018790114745]]]}"
73570;73057;73181;BRIDES-LES-BAINS;SAVOIE;707.0;264.0;0.6000000000000001;45.4538077442,6.56840188785;"{""type"": ""Polygon"", ""coordinates"": [[[6.564052080247667, 45.4483533362969], [6.557984416332255, 45.452187631792484], [6.546456840711116, 45.45316580245947], [6.552279929142031, 45.4583085717186], [6.5564196142564075, 45.461350189069634], [6.561671090196943, 45.45975031555741], [6.564933927980599, 45.45710473416719], [6.584026867950967, 45.455856059933694], [6.59315241543862, 45.44783903278356], [6.573357469383112, 45.45047282053687], [6.564052080247667, 45.4483533362969]]]}"
73590;73094;74256;CREST-VOLAND;SAVOIE;1310.0;999.0;0.4;45.7896752359,6.51608069874;"{""type"": ""Polygon"", ""coordinates"": [[[6.529840079273722, 45.77668099146609], [6.531884089899243, 45.764934971102115], [6.525791768633607, 45.76976779917907], [6.518449727961943, 45.76652681275436], [6.513963347963868, 45.76787457557301], [6.51811056040522, 45.784655209463104], [6.499024439040162, 45.78639368192504], [6.485350804027776, 45.78347296369168], [6.487394491886744, 45.79420818749898], [6.505765471618283, 45.80632114936932], [6.524687126810067, 45.80391985414166], [6.536201650745881, 45.797970906015735], [6.54261938164338, 45.78512295551236], [6.533382774767311, 45.78292485619587], [6.529840079273722, 45.77668099146609]]]}"
73600;73115;#N/A;FONTAINE-LE-PUITS;SAVOIE;1096.0;442.0;0.1;45.464621483,6.50866005158;"{""type"": ""Polygon"", ""coordinates"": [[[6.503517090657535, 45.44729602619309], [6.496553354194232, 45.46706361643936], [6.503921726462844, 45.477866172987945], [6.511025880638422, 45.48160998899738], [6.522881687939061, 45.4616787567913], [6.506228697785804, 45.44846412569891], [6.503517090657535, 45.44729602619309]]]}"
73610;73001;38315;AIGUEBELETTE-LE-LAC;SAVOIE;524.0;784.0;0.2;45.5476875903,5.81387589748;"{""type"": ""Polygon"", ""coordinates"": [[[5.81872677782208, 45.52218506931247], [5.804627818839963, 45.542487123993276], [5.791041593899704, 45.544384327578534], [5.800888834073096, 45.559348764380736], [5.803593820768738, 45.563633331757096], [5.820529480936314, 45.56697588334456], [5.829930913528629, 45.54934921174768], [5.825687495733198, 45.53175943920043], [5.81872677782208, 45.52218506931247]]]}"
